"publicid.origintime.longitude.latitude.magnitude.depth"
"2015p911384 2015-12-04T05:05:50.288Z 176.337204 -37.73608398 2.568509112 166.1173401"
"2015p911361 2015-12-04T04:53:18.195Z 175.2402496 -39.30139542 1.211863175 8.010392189"
"2015p911331 2015-12-04T04:37:35.035Z 175.2487183 -39.22044373 1.692313843 14.99850559"
"2015p910748 2015-12-03T23:26:34.623Z 178.1877441 -36.84137726 3.042566182 5"
"2015p910686 2015-12-03T22:53:50.394Z 171.9857941 -41.61145782 2.198809137 5"
"2015p910301 2015-12-03T19:28:43.028Z 177.0192413 -39.57360077 2.128791397 45.48577881"
"2015p910117 2015-12-03T17:50:37.774Z 175.4007269 -39.16270805 1.876968092 11.4453125"
"2015p909978 2015-12-03T16:36:24.466Z 177.6396942 -38.64754105 2.621019908 41.4780426"
"2015p909699 2015-12-03T14:07:48.396Z 172.0825653 -42.35831451 2.657563804 5"
"2015p909319 2015-12-03T10:45:49.542Z 177.0956421 -36.78474045 2.510167995 266.1231079"
"2015p909081 2015-12-03T08:38:24.221Z 177.768692 -39.07080841 2.217321009 18.67106247"
"2015p909033 2015-12-03T08:13:14.667Z 174.1935577 -39.72573853 3.384542063 201.4524078"
"2015p909007 2015-12-03T07:59:04.584Z 176.0513306 -40.48122025 1.860335714 18.19656563"
"2015p908819 2015-12-03T06:18:58.654Z 168.2789001 -44.53349304 3.11188946 5"
"2015p908647 2015-12-03T04:47:33.455Z 176.3507843 -40.30403519 2.49593996 20.99199295"
"2015p908621 2015-12-03T04:33:20.309Z 178.585495 -38.24338531 2.320879637 23.12163162"
"2015p908115 2015-12-03T00:03:51.735Z 172.3604718 -43.66288188 1.693206765 9.453125"
"2015p908088 2015-12-02T23:49:28.756Z 169.4580688 -44.43445969 2.760600028 5"
"2015p907658 2015-12-02T20:00:19.616Z 177.3056641 -37.27038574 2.481405454 121.0058441"
"2015p907606 2015-12-02T19:32:48.174Z 174.3794708 -39.81753159 2.142922204 18.0685463"
"2015p907455 2015-12-02T18:13:24.286Z 176.4776459 -39.30897522 2.062930229 33.9329834"
"2015p907079 2015-12-02T14:52:04.889Z 174.3605957 -40.22925568 2.059489656 83.73522186"
"2015p907077 2015-12-02T14:50:53.537Z 167.52388 -45.13304901 2.704949473 96.30912018"
